bioguide_id,crp_id,name,data_year,asset_name,holdings_low,holdings_high,industry,subsidiary_of
A000371,N00033997,,2016,AAA Universal Life Insurance,1001,15000,,
M001184,N00034041,"Massie, Thomas",2016,Howard Massie Farms,1000001,5000000,Crop Production & Basic Processing,
M001184,N00034041,"Massie, Thomas",2016,"Howard Massie Farms, LLC, 50% Interest",1000001,5000000,,
M001184,N00034041,"Massie, Thomas",2016,"Grail's Body shop, Physical Therapy",1001,15000,,
M001184,N00034041,"Massie, Thomas",2016,Citizen's Deposit Bank,1001,15000,,
M001184,N00034041,"Massie, Thomas",2016,Citizens Deposit Bank,1001,15000,,
L000581,N00034068,,2016,Ford Motor Co,250001,500000,Automotive,
L000581,N00034068,,2016,American Funds,100001,250000,,
L000581,N00034068,,2016,T Rowe Price Plan Deferred Compensation Science,100001,250000,,
L000581,N00034068,,2016,Rental home,50001,100000,Real Estate,
L000581,N00034068,,2016,Fedex Corp,30002,100000,Air Transport,
P000605,N00034120,,2016,Fidelity FDM Index 2035 IPR,100001,250000,,
P000605,N00034120,,2016,"Residential Rental - Dillsburg, PA",100001,250000,,
P000605,N00034120,,2016,"Residential Rental - Harrisburg, PA",100001,250000,,
P000605,N00034120,,2016,Pennsylvania State Employees CU,100001,250000,,
P000605,N00034120,,2016,Members First Credit Union,50001,100000,,
C001090,N00034128,,2016,Munley Law Profit Sharing,1500002,6000000,,
C001090,N00034128,,2016,,869011,1961000,,
C001090,N00034128,,2016,Value Index,250001,500000,,
C001090,N00034128,,2016,Vanguard Total Stock Market Index,250001,500000,,
C001090,N00034128,,2016,Vanguard 529,101002,265000,,
B001285,N00034254,,2016,"Santa Monica, CA",500001,1000000,,
B001285,N00034254,,2016,SPDR Blumberg Barclays,251002,515000,,
B001285,N00034254,,2016,American Funds Washington Mutual Investors Fund,115002,300000,,
B001285,N00034254,,2016,American Funds Growth Fund of America,115002,300000,,
B001285,N00034254,,2016,American Century High Yield Fund,100001,250000,,
M001185,N00034277,,2016,James F & Joan D Maloney Trust,500001,1000000,,
M001185,N00034277,,2016,46 Corkscrew,50001,100000,,
M001185,N00034277,,2016,57 Old Taylor,15001,50000,,
M001185,N00034277,,2016,The Rural Connection,1001,15000,,
M001185,N00034277,,2016,Citibank,1001,15000,,
P000606,N00034416,,2016,Belmont 2-US 321/74 Bypass LLC,500001,1000000,,
P000606,N00034416,,2016,Lower Rocky River/Morrison Road LLC,500001,1000000,,
P000606,N00034416,,2016,Little River/Highway 57 & Highway 111,115002,300000,,
P000606,N00034416,,2016,Mt Pleasant/Monroe LLC,115002,300000,,
P000606,N00034416,,2016,Locust/Highway 200 LLC,100001,250000,,
K000381,N00034453,,2016,McKinsey & Co Profit Sharing Retirement Plan and,100001,250000,,
K000381,N00034453,,2016,WA State PERS Plan 2,30002,100000,,
K000381,N00034453,,2016,American Funds Capital Income Builder Fund,30002,100000,,
K000381,N00034453,,2016,Invesco Comstock Fund,15001,50000,,
K000381,N00034453,,2016,Invesco American Value Fund,15001,50000,,
M001188,N00034547,,2016,211-18 34 Avenue,500001,1000000,Real Estate,
M001188,N00034547,,2016,1000 New Jersey Avenue SE,250001,500000,Real Estate,
M001188,N00034547,,2016,Vanguard Total Stock Market Index Fund,100001,250000,,
M001188,N00034547,,2016,NY 529 Vanguard Plan DC1 Aggressive Growth,50001,100000,,
M001188,N00034547,,2016,TIAA-CREF Retirement Annuity - TIAA Real Estate,50001,100000,,
E000297,N00034549,,2016,,1001,15000,,
K000383,N00034580,,2016,Vanguard 500 Index Fund,1001002,5015000,,
K000383,N00034580,,2016,Maine Tax Exempt CTF,1000001,5000000,,
K000383,N00034580,,2016,Vanguard Intermediate Term Tax Exempt Fund,500001,1000000,,
K000383,N00034580,,2016,Potter Street Brunswick Residence,250001,500000,Real Estate,
K000383,N00034580,,2016,Sit Dividend Growth Fund,100001,250000,,
P000611,N00034584,,2016,Popham Beach Club,1000001,5000000,Recreation/Live Entertainment,
P000611,N00034584,,2016,Zweig-DiMenna Partners,1000001,5000000,Unknown,
P000611,N00034584,,2016,Vanguard Total Stock Market Index Fund,1000001,5000000,,
P000611,N00034584,,2016,Lot/Property 7,500001,1000000,Real Estate,
P000611,N00034584,,2016,bank CDs,500001,1000000,,
P000604,N00034639,"Payne, Donald M Jr",2016,Morgan Stanley-All Money Market Cash Account,100001,250000,,
P000604,N00034639,"Payne, Donald M Jr",2016,Prudential Financial Services,15001,50000,,
P000604,N00034639,"Payne, Donald M Jr",2016,Metropolitan Life Insurance,1001,15000,,
P000604,N00034639,"Payne, Donald M Jr",2016,Bank of America,1001,15000,Commercial Banks,
P000604,N00034639,"Payne, Donald M Jr",2016,Chase Group,1,1000,Business Services,
D000621,N00034746,,2016,USAA Bank Account,15001,50000,,
D000621,N00034746,,2016,Sirius XM Radio,1001,15000,Securities & Investment,
D000621,N00034746,,2016,Scottrade Inc,1001,15000,Unknown,
D000621,N00034746,,2016,US Steel,1001,15000,Steel Production,
D000619,N00034784,,2016,McDonald's Corp,30002,100000,Food & Beverage,
D000619,N00034784,,2016,T Rowe Price Retirement 2035,50001,100000,,
D000619,N00034784,,2016,Massachusetts Investors Trust,16002,65000,,
D000619,N00034784,,2016,College Illinois 529 Prepaid Tuition Plan,15001,50000,,
D000619,N00034784,,2016,Cincinnati Universal Life,2002,30000,,
J000295,N00035007,,2016,Touchstone Sands Cap Growth CISGX,115002,300000,,
J000295,N00035007,,2016,FDRXX Fidelity government cash reserves,130004,300000,,
J000295,N00035007,,2016,FFRHX Fidelity Floating Rate High Income Fund,101002,265000,,
J000295,N00035007,,2016,SPY Spyder S&P 500,100001,250000,,
J000295,N00035007,,2016,Vanguard Windsor Fund,100001,250000,,
R000605,N00035187,,2016,,1151004,5365000,,
R000605,N00035187,,2016,BankWest,1000001,5000000,,
R000605,N00035187,,2016,Oahe Federal Credit Union,1000001,5000000,,
R000605,N00035187,,2016,First National Bank,515002,1050000,,
R000605,N00035187,,2016,Vanguard Total Bond,100001,250000,,
K000385,N00035215,,2016,General Assembly Retirement System,15001,50000,,
K000385,N00035215,,2016,John Hancock Income Fund,1001,15000,,
K000385,N00035215,,2016,JP Morgan TR 1 Mid Cap Equity Fund,1001,15000,,
K000385,N00035215,,2016,JP Morgan TR 1 US Equity Fund,1001,15000,,
K000385,N00035215,,2016,Lord Abbett Short Duration Income Fund,1001,15000,,
B001288,N00035267,,2016,Bank of America,350002,750000,Commercial Banks,
B001288,N00035267,,2016,Scottrade Brokerage Sweep Account,250001,500000,,
B001288,N00035267,,2016,New Jersey Public Employee Retirement System,50001,100000,,
S001195,N00035282,,2016,257.10 acre,500001,1000000,Real Estate,
S001195,N00035282,,2016,JT Smith Farms 45943 Hwy 72,250001,500000,Crop Production & Basic Processing,
S001195,N00035282,,2016,PSP Land Development LLC,100001,250000,,
S001195,N00035282,,2016,Notes Receivable,31003,115000,,
S001195,N00035282,,2016,Rental Property 402 CR 4180,50001,100000,Real Estate,
C001103,N00035346,,2016,Guardian Point Capital,5000001,25000000,Securities & Investment,
C001103,N00035346,,2016,Ameris Bank,1250002,5500000,,
C001103,N00035346,,2016,Ameris Bank,1000001,5000000,Commercial Banks,
C001103,N00035346,,2016,Carter's Pharmacy,1000001,5000000,Health Professionals,
C001103,N00035346,,2016,Comstock Invesco,1000001,5000000,,
L000583,N00035347,,2016,Hamilton State Bank,15001,50000,,
L000583,N00035347,,2016,Freedom Flight Center,1001,15000,Unknown,
L000583,N00035347,,2016,Coosa Valley Federal Credit Union Accounts,1001,15000,,
B001289,N00035380,,2016,,202005,480000,,
B001289,N00035380,,2016,American Bond Fund of America,50001,100000,,
B001289,N00035380,,2016,MFS High Income Fund,50001,100000,,
B001289,N00035380,,2016,US Treasury Note,50001,100000,,
B001289,N00035380,,2016,Merger Fund,16002,65000,,
C001107,N00035403,,2016,Condominium,250001,500000,,
C001107,N00035403,,2016,Bank of America,101002,265000,Commercial Banks,
C001107,N00035403,,2016,Capitol Gains LLC,100001,250000,,
C001107,N00035403,,2016,Town house,100001,250000,,
C001107,N00035403,,2016,South Miami Investment Partners LLC,50001,100000,,
B001295,N00035420,,2016,Contract for Deed - Stephen Bost,100001,250000,,
B001295,N00035420,,2016,Vanguard Target Ret 2025 Sel,50001,100000,,
B001295,N00035420,,2016,Putnam Global Health Care Fund,15001,50000,,
B001295,N00035420,,2016,American Funds Growth Fund,15001,50000,,
B001295,N00035420,,2016,First Bank & Trust Checking Account,15001,50000,,
M001196,N00035431,,2016,Fidelity Small Cap Value Fund,1001,15000,,
M001196,N00035431,,2016,AQR Long-Short Equity Fund,1001,15000,,
M001196,N00035431,,2016,Oakmark Select Investor Fund,1001,15000,,
M001196,N00035431,,2016,Oppenheimer Developing Market,1001,15000,,
M001196,N00035431,,2016,Parnassus Core Equity Fund,1001,15000,,
A000370,N00035451,,2016,TIAA-CREF Annuity Account,250001,500000,,
A000370,N00035451,,2016,North Carolina Legislative Retirement System Plan,15001,50000,,
E000295,N00035483,,2016,Invesco Aim,50001,100000,,
E000295,N00035483,,2016,Voya Retirement Growth Portfolio,50001,100000,,
E000295,N00035483,,2016,American Funds New Perspective A,15001,50000,,
E000295,N00035483,,2016,AST Advanced Strategies Portfolio,15001,50000,,
E000295,N00035483,,2016,AST T Rowe Price Asset Allocation,15001,50000,,
T000476,N00035492,,2016,Variable Group Universal Life,2000002,10000000,,
T000476,N00035492,,2016,Real Estate Personal Residence,1000001,5000000,Real Estate,
T000476,N00035492,,2016,Personal Residence,1000001,5000000,,
T000476,N00035492,,2016,Harbor Capital Appreciation Institutional,650004,1350000,,
T000476,N00035492,,2016,Real Estate Condo,250001,500000,Real Estate,
P000612,N00035516,,2016,Cardlytics Inc,3000004,12000000,,
P000612,N00035516,,2016,Georgia State GO,1250002,5500000,,
P000612,N00035516,,2016,Georgia State GO Bond,1250002,5500000,,
P000612,N00035516,,2016,"Henry County, GA School District Bond",1000001,5000000,,
P000612,N00035516,,2016,Henry CNTY GA SCH DIST GO,1000001,5000000,,
S001197,N00035544,,2016,,350002,750000,,
S001197,N00035544,,2016,VTV - Vanguard Value ETF,50001,100000,,
S001197,N00035544,,2016,iShares MBS,30002,100000,,
S001197,N00035544,,2016,iShares 1-3 Year Treasury Bond ETF,30002,100000,,
S001197,N00035544,,2016,Vanguard Emerging Markets Fund,30002,100000,,
P000609,N00035691,,2016,Canaan LLC - 20% partnership in 526 acres timberla,100001,250000,,
P000609,N00035691,,2016,AT&T Inc,80003,200000,Telephone Utilities,
P000609,N00035691,,2016,Pimco Low Duration Fund,50001,100000,,
P000609,N00035691,,2016,JP Morgan Value Advantage Fund,18004,95000,,
P000609,N00035691,,2016,Wells Fargo Premier Large Co Growth,18004,95000,,
S001198,N00035774,,2016,RPM International Inc,1000002,2000000,,
S001198,N00035774,,2016,RPM Inc,500001,1000000,,
S001198,N00035774,,2016,Rental Property,500002,1000000,Real Estate,
S001198,N00035774,,2016,American Funds Tax-Exempt Bond Fund,200002,500000,,
S001198,N00035774,,2016,Glenmede Fund Tax Exempt Portfo,200002,500000,,
H001072,N00035792,,2016,Simmons First National Corp,1200003,5500000,Commercial Banks,
H001072,N00035792,,2016,Bank Deposit Program,452006,1031000,,
H001072,N00035792,,2016,Berkshire Hathaway,295004,650000,Securities & Investment,
H001072,N00035792,,2016,Single Family Residence,250001,500000,Real Estate,
H001072,N00035792,,2016,AR Gift 529 Plan,150002,350000,,
K000387,N00035820,,2016,Midland National Universal Life,150002,350000,,
K000387,N00035820,,2016,Parcel of Land,100001,250000,,
K000387,N00035820,,2016,Rental Property,100001,250000,Real Estate,
K000387,N00035820,,2016,Los Angeles Police & Fire,100001,250000,,
K000387,N00035820,,2016,Allianz Annuity,100001,250000,,
L000582,N00035825,,2016,Condominium for rent,1100002,5250000,,
L000582,N00035825,,2016,Wells Fargo PMA Bank Accounts,100001,250000,,
L000582,N00035825,,2016,Kinecta Account for Austin Lieu,15001,50000,,
L000582,N00035825,,2016,Wells Fargo Account for Austin Lieu,15001,50000,,
L000582,N00035825,,2016,Kinecta Account for Brennan Lieu,15001,50000,,
R000602,N00035927,,2016,First Eagle Global Fund,15001,50000,,
R000602,N00035927,,2016,Franklin Income Fund,15001,50000,,
R000602,N00035927,,2016,Franklin Mutual Global Discovery Fund,1001,15000,,
R000602,N00035927,,2016,Dreyfus Ins Deposit -Brokerage Money Market,1001,15000,,
R000602,N00035927,,2016,Leader Total Return Fund,1001,15000,,
K000386,N00035934,,2016,Mobile Home,1001,15000,,
K000386,N00035934,,2016,JPMorgan 529 College Age-Based Portfolio,1001,15000,,
K000386,N00035934,,2016,Summit Federal Credit Union savings accounts,1001,15000,,
R000601,N00035972,,2016,Prudential Fixed Rate Annuity,1000001,5000000,,
R000601,N00035972,,2016,John Hancock Fixed Rate Annuity,1000001,5000000,,
R000601,N00035972,,2016,Chisholm 550 LLP,500001,1000000,Real Estate,
R000601,N00035972,,2016,Thrift Savings Plan,100001,250000,,
R000601,N00035972,,2016,Starwood Resort,100001,250000,Lodging/Tourism,
B001292,N00036018,,2016,"Don Beyer Motors Inc., 38% Interest",5000001,25000000,,
B001292,N00036018,,2016,Pacific Boulevard LLC,5000001,25000000,Real Estate,
B001292,N00036018,,2016,Garden of Eden LLC,5000001,25000000,Real Estate,
B001292,N00036018,,2016,Old Brown LLC,5000001,25000000,Real Estate,
B001292,N00036018,,2016,Quonset Hut LLC,5000001,25000000,Real Estate,
C001105,N00036023,,2016,Vanguard Growth ETF,100001,250000,,
C001105,N00036023,,2016,Vanguard Value Index,100001,250000,,
C001105,N00036023,,2016,New York Life Insurance,100001,250000,Insurance,
C001105,N00036023,,2016,iShares Intermediate Credit Bond Fund,50001,100000,,
C001105,N00036023,,2016,Vanguard FTSE Developed Markets ETF,50001,100000,,
G000574,N00036097,,2016,7th St Rental Property,50001,100000,,
G000574,N00036097,,2016,USAA Science & Technology Fund,15001,50000,,
G000574,N00036097,,2016,American Funds Growth Fund of America,1001,15000,,
G000574,N00036097,,2016,United Services Auto Assn,1001,15000,,
G000574,N00036097,,2016,Dreyfus Basic S&P 500 Stock Index Fund,1001,15000,,
T000474,N00036107,,2016,Residential Rental Property,250001,500000,Real Estate,
T000474,N00036107,,2016,DCP Large-Cap Stock Fund,15001,50000,,
T000474,N00036107,,2016,Inland Valley Strategic Partners,1001,15000,Unknown,
T000474,N00036107,,2016,Inv Amer Franch Fund,2,2000,,
G000577,N00036135,,2016,Lasers,15001,50000,Unknown,
G000577,N00036135,,2016,TIA-CREF,15001,50000,,
G000577,N00036135,,2016,Triton Systems,15001,50000,Unknown,
G000577,N00036135,,2016,Child 1,15001,50000,,
G000577,N00036135,,2016,Child 2,15001,50000,,
D000624,N00036149,,2016,Income Fund of America Fund,500001,1000000,,
D000624,N00036149,,2016,Davis New York Venture Fund,415004,900000,,
D000624,N00036149,,2016,Franklin Mutual Quest Fund,350002,750000,,
D000624,N00036149,,2016,Microsoft Corp,115002,300000,Electronics Mfg & Equip,
D000624,N00036149,,2016,Wells Fargo Bank/Checking,115002,300000,,
M001193,N00036155,,2016,"Barnegat Light, NJ Investment Property",6000002,30000000,Real Estate,
M001193,N00036155,,2016,NB Diversified Arbitrage Fund,1015002,5050000,,
M001193,N00036155,,2016,UBS Bank Deposit Account,1002003,5030000,,
M001193,N00036155,,2016,Blackstone Gso Secured Trust Ltd,1000001,5000000,,
M001193,N00036155,,2016,Chase Bank/Checking,1000001,5000000,,
M001201,N00036274,,2016,iShares Core S&P Small Cap ETF,1500002,6000000,,
M001201,N00036274,,2016,Mairs & Power Growth Fund,1500002,6000000,,
M001201,N00036274,,2016,T Rowe Price Real Estate Fund,1250002,5500000,,
M001201,N00036274,,2016,Ishares Russell 3000 ETF,1250002,5500000,,
M001201,N00036274,,2016,Mairs & Power Small Cap Fund,1250002,5500000,,
M001194,N00036275,,2016,SSgA Target Retirement 2025,50001,100000,,
M001194,N00036275,,2016,SSgA Target Retirement 2030 Fund,15001,50000,,
M001194,N00036275,,2016,iShares Core S&P Small Cap ETF,2002,30000,,
M001194,N00036275,,2016,iShares S&P 500 Growth Index,1001,15000,,
M001194,N00036275,,2016,SSgA Cash Series Treasury Fund,1001,15000,,
T000478,N00036351,,2016,Dreyfus Ins Deposit Program,101002,265000,,
T000478,N00036351,,2016,The Oakmark Fund,100002,200000,,
T000478,N00036351,,2016,Voya Corporate Ldrs 100 Fund,100002,200000,,
T000478,N00036351,,2016,American Funds Growth Fund,100002,200000,,
T000478,N00036351,,2016,ClearBridge Appreciation Fund,46004,165000,,
G000576,N00036409,,2016,BMO Harris Bank,100001,250000,Savings & Loans,Bank of Montreal
G000576,N00036409,,2016,Fidelity Contrafund Fund,100001,250000,,
G000576,N00036409,,2016,Vanguard Institutional Insititutional Index Fund,100001,250000,,
G000576,N00036409,,2016,Growth Fund of America,100001,250000,,
G000576,N00036409,,2016,Capital Income Builder Fund,50001,100000,,
A000374,N00036633,,2016,AXA Moderate Growth strategy Fund,1250002,5500000,,
A000374,N00036633,,2016,Abraham Farms,1000001,5000000,Crop Production & Basic Processing,
A000374,N00036633,,2016,Drake's Landing,1000001,5000000,Unknown,
A000374,N00036633,,2016,Clinic Pharmacy of Mangham,250001,500000,,
A000374,N00036633,,2016,Rental House,100001,250000,Real Estate,
H001075,N00036915,,2016,Venable LLP Capital Account,1500003,3000000,,
H001075,N00036915,,2016,San Francisco Employees Retirement System (SFERS),750003,1500000,,
H001075,N00036915,,2016,Wells Fargo Savings,500002,1000000,,
H001075,N00036915,,2016,SSgA Target Retirement 2025 Fund NL,300003,750000,,
H001075,N00036915,,2016,SSgA Target Retirement 2040 Fund NL,300003,750000,,
D000625,N00036928,,2016,Hylan Investment Property,500001,1000000,Real Estate,
D000625,N00036928,,2016,Willowbrook Investment Property,100001,250000,Real Estate,
D000625,N00036928,,2016,Equity Index Fund,100001,250000,,
D000625,N00036928,,2016,Small Cap Equity Fund Portfolio,100001,250000,,
D000625,N00036928,,2016,Northfield Bank,50001,100000,,
G000583,N00036944,,2016,,1564212,5903000,,
G000583,N00036944,,2016,Microsoft Corp,1004005,5060000,Electronics Mfg & Equip,
G000583,N00036944,,2016,Morgan Stanley Bank,156008,440000,,
G000583,N00036944,,2016,TD Ameritrade,150002,350000,Securities & Investment,
G000583,N00036944,,2016,Thrift Savings Plan,100001,250000,,
B001304,N00036999,,2016,University Plan - 4 Years,50001,100000,,
B001304,N00036999,,2016,Portfolio for College,15001,50000,,
B001304,N00036999,,2016,Portfolio 018,15001,50000,,
B001304,N00036999,,2016,USAA/Checking & Savings,1001,15000,,
K000388,N00037003,,2016,2769 Hwy 145 Rental House,100001,250000,Real Estate,
K000388,N00037003,,2016,Mississippi Public Employees Retirement,100001,250000,,
K000388,N00037003,,2016,Wheeler Tree Farm,50001,100000,,
K000388,N00037003,,2016,Liberty National life insurance policy,15001,50000,,
K000388,N00037003,,2016,John Forrest Kelly Mississippi Impact Plan,1001,15000,,
C001112,N00037015,,2016,Vanguard Total International Stock Fund,15001,50000,,
C001112,N00037015,,2016,Neuberger Berman Socially Resp TR,15001,50000,,
C001112,N00037015,,2016,Wells Fargo,2002,30000,Commercial Banks,
C001112,N00037015,,2016,American Century Strat Allc,1001,15000,,
C001112,N00037015,,2016,Vanguard Inflation-Protected Secs Adm Fund,1001,15000,,
B001300,N00037019,,2016,Rental home,1000001,5000000,,
B001300,N00037019,,2016,Principle Life 2040 Sept Account,15001,50000,,
B001300,N00037019,,2016,Janus Enterprise Fund,15001,50000,,
B001300,N00037019,,2016,PIMCO Total Return Fund,15001,50000,,
B001300,N00037019,,2016,US Bank Accounts,1001,15000,,
R000606,N00037036,,2016,,2036073,5190000,,
R000606,N00037036,,2016,Synchrony Bank,100001,250000,,
R000606,N00037036,,2016,Columbia Small Cap Growth Fund,50001,100000,,
R000606,N00037036,,2016,Vanguard Growth Index,50001,100000,,
R000606,N00037036,,2016,DFA Large Cap International Portfolio,30002,100000,,
B001298,N00037049,,2016,prudential Life Insurance (Universal),250001,500000,,
B001298,N00037049,,2016,Wells Fargo Checking & Savings,65002,150000,,
B001298,N00037049,,2016,Waddell & Reed Advisors Vanguard,50001,100000,,
B001298,N00037049,,2016,Athene Whole Life Insurance,16002,65000,,
B001298,N00037049,,2016,Franklin Founding Funds Allocation Fund,15001,50000,,
C001113,N00037161,,2016,Nevada Public Employees' Retirement System,1250005,2500000,,
C001113,N00037161,,2016,Undeveloped Land,1250005,2500000,,
C001113,N00037161,,2016,Town & Country Bank Savings,750003,1500000,,
C001113,N00037161,,2016,Rental Property Rental Property,500002,1000000,Real Estate,
C001113,N00037161,,2016,Schwab Money Market Fund,250003,600000,,
B001299,N00037185,,2016,Reliastar Life Insurance,100001,250000,,
B001299,N00037185,,2016,INPRS Legislators' Defined Contribution Fund,65002,150000,,
B001299,N00037185,,2016,Options Xpress Charles Schwab IRA,30002,100000,,
B001299,N00037185,,2016,Eli Lilly & Co,2002,30000,Pharmaceuticals/Health Products,
B001299,N00037185,,2016,Marathon Oil,2002,30000,Oil & Gas,
C001110,N00037260,,2016,Correa Reynoso Family Trust - Real Property,750002,1500000,Real Estate,
C001110,N00037260,,2016,Emilia Holding Co,500002,1000000,,
C001110,N00037260,,2016,savings Plus Large Cap Index Fund,500001,1000000,,
C001110,N00037260,,2016,Emilia Holding Co. LLC,250001,500000,,
C001110,N00037260,,2016,Hotchkis & Wiley Mid-Cap Value,250001,500000,,
M001199,N00037269,,2016,ProShares Ultra Bloomberg Crude Oil,50001,100000,,
M001199,N00037269,,2016,Sector SPDR Consumer Staples Fund,15001,50000,,
M001199,N00037269,,2016,USAA/Checking,15001,50000,,
M001199,N00037269,,2016,SPDR S&P 500 ETF Trust,1001,15000,,
M001199,N00037269,,2016,USAA/Savings,1001,15000,,
F000464,N00037288,,2016,Vanguard 500 Index Admiral Class,30002,100000,,
F000464,N00037288,,2016,Vanguard Long-term Investment Grade Investor Fund,30002,100000,,
F000464,N00037288,,2016,Vanguard Developed Markets Index Investor Fund,16002,65000,,
F000464,N00037288,,2016,Vanguard Equity Income Fund,15001,50000,,
F000464,N00037288,,2016,Vanguard Wellington Fund,15001,50000,,
S001200,N00037422,,2016,Defined Contribution Retirement Plan,30002,100000,,
S001200,N00037422,,2016,"Darren Soto Law offices, P.a.",15001,50000,Unknown,
S001200,N00037422,,2016,iShares Core S&P 500 ETF,1001,15000,,
S001200,N00037422,,2016,Van Eck Funds Ermerging Markets Fund,1001,15000,,
S001200,N00037422,,2016,Hartford Mutual Funds II Growth Opportunities Fund,1001,15000,,
D000628,N00037442,,2016,small strip Mall,1000001,5000000,Retail Sales,
D000628,N00037442,,2016,Summit Financial Enterprises,1200004,2500000,Unknown,
D000628,N00037442,,2016,Gulf Resources LLC/Commercial Retail Building,500001,1000000,,
D000628,N00037442,,2016,Usaa Whole Life Insurance Policy,250001,500000,,
D000628,N00037442,,2016,T Rowe Price Health Sciences Fund,117004,330000,,
O000171,N00037515,,2016,Primary Personal Residence,1000001,5000000,Real Estate,
O000171,N00037515,,2016,O'Halleran Commodities Pension & Trust dated 198,500001,1000000,,
O000171,N00037515,,2016,Mass Mutual Whole Life Insurance,100001,250000,,
O000171,N00037515,,2016,Apple Inc,15001,50000,Electronics Mfg & Equip,
O000171,N00037515,,2016,Chase Bank Accounts,15001,50000,,
C001108,N00038260,,2016,Comer Land & Cattle,1000001,5000000,,
C001108,N00038260,,2016,Kirkpatrick Farm,500001,1000000,,
C001108,N00038260,,2016,Graham Farm,500001,1000000,,
C001108,N00038260,,2016,Frankfort House,250001,500000,,
C001108,N00038260,,2016,Lee Farm Receivable,250001,500000,,
A000375,N00038285,,2016,JLmmAm Rental Property,100001,250000,Real Estate,
A000375,N00038285,,2016,Rental Income,100001,250000,,
A000375,N00038285,,2016,Fidelity Freedom K2035,100001,250000,,
A000375,N00038285,,2016,Business Development Corp of America,100001,250000,,
A000375,N00038285,,2016,Fidelity Cash Reserve Fund,100001,250000,,
H001076,N00038397,,2016,QCSTPX - CREF Stock Account - R2,1000002,2000000,,
H001076,N00038397,,2016,Northwestern Mutual Adjustable Comp Life Provider,500006,1200000,,
H001076,N00038397,,2016,TIAA TraditionalProvider: TIAA-CREF,500001,1000000,,
H001076,N00038397,,2016,TIAA TraditionalProvider: Phillips Exeter Academy,500001,1000000,,
H001076,N00038397,,2016,The Provident Bank Checking,350002,750000,,
L000587,N00038400,,2016,Fidelity Treasury Money Market Fund,500001,1000000,,
L000587,N00038400,,2016,Vanguard REIT ETF,100001,250000,Real Estate,
L000587,N00038400,,2016,Vanguard Short Term Fund,100001,250000,,
L000587,N00038400,,2016,Fidelity Total Bond Fund,100001,250000,,
L000587,N00038400,,2016,DoubleLine Total Return Bond Fund,100001,250000,,
B001303,N00038414,,2016,DoubleLine Total Return Bond Fund,516003,1065000,,
B001303,N00038414,,2016,SPDR TR S&P 500 ETF TR,500001,1000000,,
B001303,N00038414,,2016,iShares Core S&P Small Cap ETF,382006,880000,,
B001303,N00038414,,2016,Money Market,366004,815000,,
B001303,N00038414,,2016,iShares MBS ETF,265002,550000,,
H001074,N00038429,,2016,,50047048,235280000,,
H001074,N00038429,,2016,Vanguard Prime Money Market Fund,16002,65000,,
E000296,N00038450,,2016,Commonwealth of PA Pension,250001,500000,,
E000296,N00038450,,2016,Various Assets,100001,250000,,
E000296,N00038450,,2016,Advantage Bank,50001,100000,Unknown,
E000296,N00038450,,2016,Colony NorthStar Inc,50001,100000,Unknown,
E000296,N00038450,,2016,Orchids Paper Products Co,15001,50000,Unknown,
P000613,N00038601,,2016,Bank of America,15001,50000,Commercial Banks,
P000613,N00038601,,2016,Janus Global Select Fund D Shares,15001,50000,,
P000613,N00038601,,2016,Janus Global Life Sciences Fund D Shares,15001,50000,,
P000613,N00038601,,2016,Janus Research Fund D Shares,15001,50000,,
P000613,N00038601,,2016,American Funds Growth Fund of America,2002,30000,,
R000608,N00038734,,2016,Vanguard Wellesley Admiral Fund (VWIAX),1000001,5000000,,
R000608,N00038734,,2016,Limited Partnership/Fidelity Contra Fund,251002,515000,,
R000608,N00038734,,2016,Limited Partnership/Vanguard Windsor 2 Admiral Fun,251002,515000,,
R000608,N00038734,,2016,Limited Partnership/Vanguard High Yield Corporate,116003,315000,,
R000608,N00038734,,2016,Invesco Comstock Fund,115002,300000,,
D000626,N00038767,,2016,Payment pursuant to agreement listed on Schedule F,1000001,5000000,,
D000626,N00038767,,2016,R&E LLC,1000001,5000000,,
D000626,N00038767,,2016,Farmland,250001,500000,,
D000626,N00038767,,2016,Cash,250001,500000,,
D000626,N00038767,,2016,,100001,250000,,
F000466,N00038779,,2016,Investment Property,500001,1000000,Real Estate,
F000466,N00038779,,2016,USAA - Bank accounts,1,1000,,
S001199,N00038781,,2016,H2o To Go Inc,1000001,5000000,Food & Beverage,
S001199,N00038781,,2016,Apple Inc,100001,250000,Electronics Mfg & Equip,
S001199,N00038781,,2016,Activision Blizzard,15001,50000,Unknown,
S001199,N00038781,,2016,Markel Corp,15001,50000,,
S001199,N00038781,,2016,Unitedhealth Group,15001,50000,Health Services/HMOs,
G000581,N00038809,,2016,,2866010,11915000,,
G000581,N00038809,,2016,JPMorgan Chase & Co,250001,500000,Commercial Banks,
G000581,N00038809,,2016,TD Ameritrade,250001,500000,Securities & Investment,
G000581,N00038809,,2016,Frost Bank,250001,500000,,
G000581,N00038809,,2016,Everbank,250001,500000,,
G000580,N00038847,,2016,United Self Defense Law,100001,250000,Unknown,
J000298,N00038858,,2016,DFA US Large Cap Value Fund,100001,250000,,
J000298,N00038858,,2016,Vanguard 500 Index,100001,250000,,
J000298,N00038858,,2016,Vanguard REIT ETF,30002,100000,Real Estate,
J000298,N00038858,,2016,DFA US Small Cap Fund,50001,100000,,
