bill_id,type,number,term,origin,date_introduced,sponsor_id,policy_area
HR4849-113,HR,4849,113,House,2014-06-12,L000575,Environmental Protection
HR485-113,HR,485,113,House,2013-02-04,J000126,Health
HR4850-113,HR,4850,113,House,2014-06-12,D000618,Environmental Protection
HR4851-113,HR,4851,113,House,2014-06-12,M000312,International Affairs
HR4852-113,HR,4852,113,House,2014-06-12,C001090,Armed Forces and National Security
HR4853-113,HR,4853,113,House,2014-06-12,R000586,Health
HR4854-113,HR,4854,113,House,2014-06-12,G000563,Environmental Protection
HR4855-113,HR,4855,113,House,2014-06-12,G000549,Taxation
HR4856-113,HR,4856,113,House,2014-06-12,L000566,Commerce
HR4857-113,HR,4857,113,House,2014-06-12,R000585,Health
HR4858-113,HR,4858,113,House,2014-06-12,C001080,Public Lands and Natural Resources
HR4859-113,HR,4859,113,House,2014-06-12,E000288,Government Operations and Politics
HR486-113,HR,486,113,House,2013-02-04,K000375,Health
HR4860-113,HR,4860,113,House,2014-06-12,H001063,Education
HR4861-113,HR,4861,113,House,2014-06-12,H001064,Armed Forces and National Security
HR4862-113,HR,4862,113,House,2014-06-12,H001064,Armed Forces and National Security
HR4863-113,HR,4863,113,House,2014-06-12,K000363,Armed Forces and National Security
HR4864-113,HR,4864,113,House,2014-06-12,K000382,Commerce
HR4865-113,HR,4865,113,House,2014-06-12,K000382,Taxation
HR4866-113,HR,4866,113,House,2014-06-12,M001190,Animals
HR4867-113,HR,4867,113,House,2014-06-12,R000599,Native Americans
HR4868-113,HR,4868,113,House,2014-06-12,S001187,Housing and Community Development
HR4869-113,HR,4869,113,House,2014-06-13,L000571,"Science, Technology, Communications"
HR487-113,HR,487,113,House,2013-02-04,M001159,Health
HR4870-113,HR,4870,113,House,2014-06-13,F000372,Armed Forces and National Security
HR4871-113,HR,4871,113,House,2014-06-17,N000182,Finance and Financial Sector
HR4872-113,HR,4872,113,House,2014-06-17,W000810,Congress
HR4873-113,HR,4873,113,House,2014-06-17,H000329,Public Lands and Natural Resources
HR4874-113,HR,4874,113,House,2014-06-17,S001195,Government Operations and Politics
HR4875-113,HR,4875,113,House,2014-06-17,B001255,Armed Forces and National Security
HR4876-113,HR,4876,113,House,2014-06-17,C001072,Commerce
HR4877-113,HR,4877,113,House,2014-06-17,B001270,International Affairs
HR4878-113,HR,4878,113,House,2014-06-17,C001093,Taxation
HR4879-113,HR,4879,113,House,2014-06-17,C000754,Health
HR488-113,HR,488,113,House,2013-02-04,P000588,Public Lands and Natural Resources
HR4880-113,HR,4880,113,House,2014-06-17,M001163,"Science, Technology, Communications"
HR4881-113,HR,4881,113,House,2014-06-17,N000182,Finance and Financial Sector
HR4882-113,HR,4882,113,House,2014-06-17,S001183,Armed Forces and National Security
HR4883-113,HR,4883,113,House,2014-06-17,S000937,Energy
HR4884-113,HR,4884,113,House,2014-06-17,M001171,Private Legislation
HR4885-113,HR,4885,113,House,2014-06-18,Y000064,Social Welfare
HR4886-113,HR,4886,113,House,2014-06-18,L000571,Public Lands and Natural Resources
HR4887-113,HR,4887,113,House,2014-06-18,B001285,Armed Forces and National Security
HR4888-113,HR,4888,113,House,2014-06-18,C001101,Health
HR4889-113,HR,4889,113,House,2014-06-18,C001068,Transportation and Public Works
HR489-113,HR,489,113,House,2013-02-04,P000597,Commerce
HR4890-113,HR,4890,113,House,2014-06-18,H001066,Native Americans
HR4891-113,HR,4891,113,House,2014-06-18,H001066,Public Lands and Natural Resources
HR4892-113,HR,4892,113,House,2014-06-18,L000559,Armed Forces and National Security
HR4893-113,HR,4893,113,House,2014-06-18,L000580,Armed Forces and National Security
HR4894-113,HR,4894,113,House,2014-06-18,N000147,Government Operations and Politics
HR4895-113,HR,4895,113,House,2014-06-18,P000034,Health
HR4896-113,HR,4896,113,House,2014-06-18,R000587,Congress
HR4897-113,HR,4897,113,House,2014-06-18,S000018,Education
HR4898-113,HR,4898,113,House,2014-06-18,S001191,Armed Forces and National Security
HR4899-113,HR,4899,113,House,2014-06-19,H000329,Energy
HR49-113,HR,49,113,House,2013-01-03,Y000033,Energy
HR490-113,HR,490,113,House,2013-02-04,Q000023,Immigration
HR4900-113,HR,4900,113,House,2014-06-19,J000174,Taxation
HR4901-113,HR,4901,113,House,2014-06-19,B001250,Public Lands and Natural Resources
HR4902-113,HR,4902,113,House,2014-06-19,S000030,Education
HR4903-113,HR,4903,113,House,2014-06-19,C001051,Emergency Management
HR4904-113,HR,4904,113,House,2014-06-19,C001090,Agriculture and Food
HR4905-113,HR,4905,113,House,2014-06-19,C001091,International Affairs
HR4906-113,HR,4906,113,House,2014-06-19,C001036,Crime and Law Enforcement
HR4907-113,HR,4907,113,House,2014-06-19,C001084,International Affairs
HR4908-113,HR,4908,113,House,2014-06-19,C001053,Native Americans
HR4909-113,HR,4909,113,House,2014-06-19,L000559,Families
HR491-113,HR,491,113,House,2013-02-04,S000522,International Affairs
HR4910-113,HR,4910,113,House,2014-06-19,M000404,Taxation
HR4911-113,HR,4911,113,House,2014-06-19,M001188,Government Operations and Politics
HR4912-113,HR,4912,113,House,2014-06-19,N000127,Armed Forces and National Security
HR4913-113,HR,4913,113,House,2014-06-19,R000486,Education
HR4914-113,HR,4914,113,House,2014-06-19,S000018,International Affairs
HR4915-113,HR,4915,113,House,2014-06-19,S001190,Finance and Financial Sector
HR4916-113,HR,4916,113,House,2014-06-19,S001162,Taxation
HR4917-113,HR,4917,113,House,2014-06-19,S001170,Finance and Financial Sector
HR4918-113,HR,4918,113,House,2014-06-19,S001187,Health
HR4919-113,HR,4919,113,House,2014-06-19,T000462,Government Operations and Politics
HR492-113,HR,492,113,House,2013-02-04,S001188,Economics and Public Finance
HR4920-113,HR,4920,113,House,2014-06-19,T000462,Health
HR4921-113,HR,4921,113,House,2014-06-19,W000809,Energy
HR4922-113,HR,4922,113,House,2014-06-20,S001190,Armed Forces and National Security
HR4923-113,HR,4923,113,House,2014-06-20,S001148,Economics and Public Finance
HR4924-113,HR,4924,113,House,2014-06-20,G000565,Native Americans
HR4925-113,HR,4925,113,House,2014-06-20,W000806,Transportation and Public Works
HR4926-113,HR,4926,113,House,2014-06-20,N000127,Transportation and Public Works
HR4927-113,HR,4927,113,House,2014-06-20,N000127,Government Operations and Politics
HR4928-113,HR,4928,113,House,2014-06-20,B001252,Armed Forces and National Security
HR4929-113,HR,4929,113,House,2014-06-20,C001097,Education
HR493-113,HR,493,113,House,2013-02-05,H001058,Emergency Management
HR4930-113,HR,4930,113,House,2014-06-20,B000213,Health
HR4931-113,HR,4931,113,House,2014-06-20,C000266,Taxation
HR4932-113,HR,4932,113,House,2014-06-20,P000604,Labor and Employment
HR4933-113,HR,4933,113,House,2014-06-20,R000585,Taxation
HR4934-113,HR,4934,113,House,2014-06-23,S001192,Government Operations and Politics
HR4935-113,HR,4935,113,House,2014-06-23,J000290,Taxation
HR4936-113,HR,4936,113,House,2014-06-23,J000294,Immigration
HR4937-113,HR,4937,113,House,2014-06-23,M001180,Government Operations and Politics
HR4938-113,HR,4938,113,House,2014-06-23,G000552,Armed Forces and National Security
HR4939-113,HR,4939,113,House,2014-06-23,M000508,Government Operations and Politics
HR494-113,HR,494,113,House,2013-02-05,G000549,Taxation
HR4940-113,HR,4940,113,House,2014-06-23,M001188,Taxation
HR4941-113,HR,4941,113,House,2014-06-23,P000595,Taxation
HR4942-113,HR,4942,113,House,2014-06-23,T000468,Armed Forces and National Security
HR4943-113,HR,4943,113,House,2014-06-23,W000799,Crime and Law Enforcement
HR4944-113,HR,4944,113,House,2014-06-24,J000288,Health
HR4945-113,HR,4945,113,House,2014-06-24,B001280,Transportation and Public Works
HR4946-113,HR,4946,113,House,2014-06-24,K000385,Crime and Law Enforcement
HR4947-113,HR,4947,113,House,2014-06-24,S000018,Environmental Protection
HR4948-113,HR,4948,113,House,2014-06-24,B001285,Armed Forces and National Security
HR4949-113,HR,4949,113,House,2014-06-24,C001097,Immigration
HR495-113,HR,495,113,House,2013-02-05,R000580,Taxation
HR4950-113,HR,4950,113,House,2014-06-24,H001064,Foreign Trade and International Finance
HR4951-113,HR,4951,113,House,2014-06-24,B001287,Immigration
HR4952-113,HR,4952,113,House,2014-06-24,G000568,"Science, Technology, Communications"
HR4953-113,HR,4953,113,House,2014-06-24,N000184,Government Operations and Politics
HR4954-113,HR,4954,113,House,2014-06-24,R000593,Families
HR4955-113,HR,4955,113,House,2014-06-24,S001186,Foreign Trade and International Finance
HR4956-113,HR,4956,113,House,2014-06-24,W000799,Energy
HR4957-113,HR,4957,113,House,2014-06-25,O000168,Environmental Protection
HR4958-113,HR,4958,113,House,2014-06-25,F000461,Government Operations and Politics
HR4959-113,HR,4959,113,House,2014-06-25,H001067,Labor and Employment
HR496-113,HR,496,113,House,2013-02-05,C000071,Congress
HR4960-113,HR,4960,113,House,2014-06-25,Y000064,Taxation
HR4961-113,HR,4961,113,House,2014-06-25,M001157,Crime and Law Enforcement
HR4962-113,HR,4962,113,House,2014-06-25,F000448,Immigration
HR4963-113,HR,4963,113,House,2014-06-25,L000580,Housing and Community Development
HR4964-113,HR,4964,113,House,2014-06-25,B001259,Social Welfare
HR4965-113,HR,4965,113,House,2014-06-25,C001091,Education
HR4966-113,HR,4966,113,House,2014-06-25,D000216,Agriculture and Food
HR4967-113,HR,4967,113,House,2014-06-25,F000448,International Affairs
HR4968-113,HR,4968,113,House,2014-06-25,H001066,"Arts, Culture, Religion"
HR4969-113,HR,4969,113,House,2014-06-25,K000378,"Science, Technology, Communications"
HR497-113,HR,497,113,House,2013-02-05,B001269,Labor and Employment
HR4970-113,HR,4970,113,House,2014-06-25,L000554,Labor and Employment
HR4971-113,HR,4971,113,House,2014-06-25,O000170,Armed Forces and National Security
HR4972-113,HR,4972,113,House,2014-06-25,P000604,Sports and Recreation
HR4973-113,HR,4973,113,House,2014-06-25,P000588,Education
HR4974-113,HR,4974,113,House,2014-06-25,S001170,Armed Forces and National Security
HR4975-113,HR,4975,113,House,2014-06-25,T000238,Crime and Law Enforcement
HR4976-113,HR,4976,113,House,2014-06-26,H001060,Energy
HR4977-113,HR,4977,113,House,2014-06-26,B001257,Armed Forces and National Security
HR4978-113,HR,4978,113,House,2014-06-26,E000291,Agriculture and Food
HR4979-113,HR,4979,113,House,2014-06-26,T000238,Public Lands and Natural Resources
HR498-113,HR,498,113,House,2013-02-05,R000486,Health
HR4980-113,HR,4980,113,House,2014-06-26,C000071,Families
HR4981-113,HR,4981,113,House,2014-06-26,C001090,Crime and Law Enforcement
HR4982-113,HR,4982,113,House,2014-06-26,B001275,Education
HR4983-113,HR,4983,113,House,2014-06-26,F000450,Education
HR4984-113,HR,4984,113,House,2014-06-26,G000558,Education
HR4985-113,HR,4985,113,House,2014-06-26,V000128,Taxation
HR4986-113,HR,4986,113,House,2014-06-26,L000569,Finance and Financial Sector
HR4987-113,HR,4987,113,House,2014-06-26,S000522,International Affairs
HR4988-113,HR,4988,113,House,2014-06-26,S001186,Public Lands and Natural Resources
HR4989-113,HR,4989,113,House,2014-06-26,B001256,Health
HR499-113,HR,499,113,House,2013-02-05,P000598,Crime and Law Enforcement
HR4990-113,HR,4990,113,House,2014-06-26,J000032,Law
HR4991-113,HR,4991,113,House,2014-06-26,B000490,Public Lands and Natural Resources
HR4992-113,HR,4992,113,House,2014-06-26,B001286,Transportation and Public Works
HR4993-113,HR,4993,113,House,2014-06-26,B001251,Environmental Protection
HR4994-113,HR,4994,113,House,2014-06-26,C000071,Health
HR4995-113,HR,4995,113,House,2014-06-26,C001097,Government Operations and Politics
HR4996-113,HR,4996,113,House,2014-06-26,D000216,Finance and Financial Sector
HR4997-113,HR,4997,113,House,2014-06-26,D000216,International Affairs
HR4998-113,HR,4998,113,House,2014-06-26,D000216,Health
HR4999-113,HR,4999,113,House,2014-06-26,D000617,Armed Forces and National Security
HR5-113,HR,5,113,House,2013-06-06,K000363,Education
HR50-113,HR,50,113,House,2013-01-03,M000725,Government Operations and Politics
HR500-113,HR,500,113,House,2013-02-05,G000556,Health
HR5000-113,HR,5000,113,House,2014-06-26,F000462,Families
HR5001-113,HR,5001,113,House,2014-06-26,F000455,Education
HR5002-113,HR,5002,113,House,2014-06-26,G000549,Taxation
HR5003-113,HR,5003,113,House,2014-06-26,G000550,Public Lands and Natural Resources
HR5004-113,HR,5004,113,House,2014-06-26,H001047,Housing and Community Development
HR5005-113,HR,5005,113,House,2014-06-26,M000309,Education
HR5006-113,HR,5006,113,House,2014-06-26,N000147,Government Operations and Politics
HR5007-113,HR,5007,113,House,2014-06-26,R000599,Armed Forces and National Security
HR5008-113,HR,5008,113,House,2014-06-26,S000018,International Affairs
HR5009-113,HR,5009,113,House,2014-06-26,S001175,Armed Forces and National Security
HR501-113,HR,501,113,House,2013-02-05,B000574,Taxation
HR5010-113,HR,5010,113,House,2014-06-26,S001175,Health
HR5011-113,HR,5011,113,House,2014-06-26,S001175,Government Operations and Politics
HR5012-113,HR,5012,113,House,2014-06-26,Y000033,Agriculture and Food
HR5013-113,HR,5013,113,House,2014-06-27,G000377,International Affairs
HR5014-113,HR,5014,113,House,2014-06-30,W000814,International Affairs
HR5015-113,HR,5015,113,House,2014-06-30,B001270,Armed Forces and National Security
HR5016-113,HR,5016,113,House,2014-07-02,C001045,Economics and Public Finance
HR5017-113,HR,5017,113,House,2014-07-03,Y000065,International Affairs
HR5018-113,HR,5018,113,House,2014-07-07,H001058,Finance and Financial Sector
HR5019-113,HR,5019,113,House,2014-07-07,S000480,Government Operations and Politics
HR502-113,HR,502,113,House,2013-02-05,D000191,Immigration
HR5020-113,HR,5020,113,House,2014-07-08,D000618,Native Americans
HR5021-113,HR,5021,113,House,2014-07-08,C000071,Transportation and Public Works
HR5022-113,HR,5022,113,House,2014-07-08,V000130,Armed Forces and National Security
HR5023-113,HR,5023,113,House,2014-07-08,B001274,Government Operations and Politics
HR5024-113,HR,5024,113,House,2014-07-08,L000480,Social Welfare
HR5025-113,HR,5025,113,House,2014-07-08,L000480,Transportation and Public Works
HR5026-113,HR,5026,113,House,2014-07-08,G000565,Public Lands and Natural Resources
HR5027-113,HR,5027,113,House,2014-07-08,B001243,Energy
HR5028-113,HR,5028,113,House,2014-07-08,I000057,Crime and Law Enforcement
HR5029-113,HR,5029,113,House,2014-07-08,L000563,"Science, Technology, Communications"
HR503-113,HR,503,113,House,2013-02-05,R000582,Public Lands and Natural Resources
HR5030-113,HR,5030,113,House,2014-07-08,R000435,Government Operations and Politics
HR5031-113,HR,5031,113,House,2014-07-08,S000583,Education
HR5032-113,HR,5032,113,House,2014-07-09,M001185,Armed Forces and National Security
HR5033-113,HR,5033,113,House,2014-07-09,C001036,Health
HR5034-113,HR,5034,113,House,2014-07-09,G000546,Environmental Protection
HR5035-113,HR,5035,113,House,2014-07-09,B001275,"Science, Technology, Communications"
HR5036-113,HR,5036,113,House,2014-07-09,C000556,Commerce
HR5037-113,HR,5037,113,House,2014-07-09,R000487,Finance and Financial Sector
HR5038-113,HR,5038,113,House,2014-07-09,K000381,Public Lands and Natural Resources
HR5039-113,HR,5039,113,House,2014-07-09,K000368,Native Americans
HR504-113,HR,504,113,House,2013-02-05,C001048,Government Operations and Politics
HR5040-113,HR,5040,113,House,2014-07-09,L000573,Public Lands and Natural Resources
HR5041-113,HR,5041,113,House,2014-07-09,L000564,International Affairs
HR5042-113,HR,5042,113,House,2014-07-09,M001166,Armed Forces and National Security
HR5043-113,HR,5043,113,House,2014-07-09,P000608,International Affairs
HR5044-113,HR,5044,113,House,2014-07-09,P000608,International Affairs
HR5045-113,HR,5045,113,House,2014-07-09,P000595,Commerce
HR5046-113,HR,5046,113,House,2014-07-09,P000595,Armed Forces and National Security
HR5047-113,HR,5047,113,House,2014-07-09,P000595,Armed Forces and National Security
HR5048-113,HR,5048,113,House,2014-07-09,P000595,Armed Forces and National Security
HR5049-113,HR,5049,113,House,2014-07-09,S001148,Native Americans
HR505-113,HR,505,113,House,2013-02-05,E000288,Economics and Public Finance
HR5050-113,HR,5050,113,House,2014-07-09,S001148,Native Americans
HR5051-113,HR,5051,113,House,2014-07-09,S000480,Health
HR5052-113,HR,5052,113,House,2014-07-10,D000618,Animals
HR5053-113,HR,5053,113,House,2014-07-10,S000018,Immigration
HR5054-113,HR,5054,113,House,2014-07-10,K000368,Armed Forces and National Security
HR5055-113,HR,5055,113,House,2014-07-10,D000620,Housing and Community Development
HR5056-113,HR,5056,113,House,2014-07-10,B001275,"Science, Technology, Communications"
HR5057-113,HR,5057,113,House,2014-07-10,G000562,Energy
HR5058-113,HR,5058,113,House,2014-07-10,S001192,Public Lands and Natural Resources
HR5059-113,HR,5059,113,House,2014-07-10,W000799,Armed Forces and National Security
HR506-113,HR,506,113,House,2013-02-05,C001068,Crime and Law Enforcement
HR5060-113,HR,5060,113,House,2014-07-10,D000191,Public Lands and Natural Resources
HR5061-113,HR,5061,113,House,2014-07-10,M001144,Finance and Financial Sector
HR5062-113,HR,5062,113,House,2014-07-10,P000593,Finance and Financial Sector
HR5063-113,HR,5063,113,House,2014-07-10,P000599,"Science, Technology, Communications"
HR5064-113,HR,5064,113,House,2014-07-10,L000111,Government Operations and Politics
HR5065-113,HR,5065,113,House,2014-07-10,C001090,Environmental Protection
HR5066-113,HR,5066,113,House,2014-07-10,B001271,Public Lands and Natural Resources
HR5067-113,HR,5067,113,House,2014-07-10,C001049,Finance and Financial Sector
HR5068-113,HR,5068,113,House,2014-07-10,C001049,Public Lands and Natural Resources
HR5069-113,HR,5069,113,House,2014-07-10,F000456,Animals
HR507-113,HR,507,113,House,2013-02-05,G000551,Native Americans
HR5070-113,HR,5070,113,House,2014-07-10,G000562,Taxation
HR5071-113,HR,5071,113,House,2014-07-10,R000587,Environmental Protection
HR5072-113,HR,5072,113,House,2014-07-10,W000800,Energy
HR5073-113,HR,5073,113,House,2014-07-10,W000800,Energy
HR5074-113,HR,5074,113,House,2014-07-11,T000470,Public Lands and Natural Resources
HR5075-113,HR,5075,113,House,2014-07-11,T000470,Public Lands and Natural Resources
